site,site_name,sample_id,species,latitude,longitude,aspect,curvature,curvature_planform,curvature_profile,elevation_m,et_act_mm,et_pot_mm,npp,precip_mm,ruggedness,scf_average,sdd_average,solar_rad,heat_load,slope_degree,slope_percent,temp_average_c,temp_max_c,temp_min_c,tpi,twi_saga,vpd_max,vpd_min,deficit_1981_2010,dist_accum,ilap_code,forest_name,district_name,huc12_code,huc12_name,huc10_code,huc10_name,huc8_code,huc8_name
25,Win,W02501A,PSME,43.8969,-122.59104,47.8624001,0.270016,0.16876,-0.101256,559,613,1196,9960,1396.349976,9.1104298,0.0509714,107.9469986,520493.1563,0.857132646,7.41085,13.007,10.9598999,16.4599991,5.4583998,0.875,6.7184401,11.6999998,0.77,86.73644257,2785314.5,260510,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02501B,PSME,43.8969,-122.59104,47.8624001,0.270016,0.16876,-0.101256,559,613,1196,9960,1396.349976,9.1104298,0.0509714,107.9469986,520493.1563,0.857132646,7.41085,13.007,10.9598999,16.4599991,5.4583998,0.875,6.7184401,11.6999998,0.77,86.73644257,2785314.5,260510,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02502,PSME,43.89697,-122.59107,33.6901016,0.405024,0.172931,-0.232092,556,613,1196,9960,1396.349976,11.1802998,0.0509714,107.9469986,520493.1563,0.825688022,9.4028702,16.5599995,10.9598999,16.4599991,5.4583998,0.875,6.6318102,11.6999998,0.77,87.69942474,2786877.5,260510,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02503A,PSME,43.89694,-122.59108,33.6901016,0.405024,0.172931,-0.232092,556,613,1196,9960,1396.349976,11.1802998,0.0509714,107.9469986,520493.1563,0.825688324,9.4028702,16.5599995,10.9598999,16.4599991,5.4583998,0.875,6.6318102,11.6999998,0.77,86.73644257,2785756.25,260510,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02503B,PSME,43.89694,-122.59108,33.6901016,0.405024,0.172931,-0.232092,556,613,1196,9960,1396.349976,11.1802998,0.0509714,107.9469986,520493.1563,0.825688324,9.4028702,16.5599995,10.9598999,16.4599991,5.4583998,0.875,6.6318102,11.6999998,0.77,86.73644257,2785756.25,260510,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02504,PSME,43.89683,-122.59117,35.5377007,0.135008,0.0856148,-0.0493931,561,613,1196,9960,1396.349976,8.1240396,0.0509714,107.9469986,520493.1563,0.855026357,6.7597098,11.8529997,10.9598999,16.4599991,5.4583998,0.5,6.7585301,11.6999998,0.77,92.09919739,2785533.25,260510,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02505A,PSME,43.89683,-122.59117,35.5377007,0.135008,0.0856148,-0.0493931,561,613,1196,9960,1396.349976,8.1240396,0.0509714,107.9469986,520493.1563,0.855026357,6.7597098,11.8529997,10.9598999,16.4599991,5.4583998,0.5,6.7585301,11.6999998,0.77,92.09919739,2785533.25,260510,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02505B,PSME,43.89683,-122.59117,35.5377007,0.135008,0.0856148,-0.0493931,561,613,1196,9960,1396.349976,8.1240396,0.0509714,107.9469986,520493.1563,0.855026357,6.7597098,11.8529997,10.9598999,16.4599991,5.4583998,0.5,6.7585301,11.6999998,0.77,92.09919739,2785533.25,260510,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02506,PSME,43.89708,-122.59081,33.6901016,0.405024,0.172931,-0.232092,556,613,1196,9960,1396.349976,11.1802998,0.0509714,107.9469986,787028.875,0.825686917,9.4028702,16.5599995,10.9598999,16.4599991,5.4583998,0.875,6.6318102,11.6999998,0.77,87.69942474,2783854,260510,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02507,PSME,43.89692,-122.59069,66.4477005,0.67504,0.317338,-0.357701,556,613,1196,9960,1396.349976,14.6969004,0.0509714,107.9469986,520493.1563,0.847430399,11.0564003,19.5401993,10.9598999,16.4599991,5.4583998,2,6.3955402,11.6999998,0.77,86.73644257,2772104.75,260510,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02508,PSME,43.89685,-122.58991,73.0725021,0.270016,0.283517,0.0135008,544,613,1196,9960,1396.349976,14.8997002,0.0509714,107.9469986,520493.1563,0.84796675,12.4534998,22.0842991,10.9598999,16.4599991,5.4583998,1,6.2116098,11.6999998,0.77,85.554245,2743820.5,260510,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02509A,PSME,43.8969,-122.59044,66.4477005,0.67504,0.317338,-0.357701,556,613,1196,9960,1396.349976,14.6969004,0.0509714,107.9469986,520493.1563,0.8474306,11.0564003,19.5401993,10.9598999,16.4599991,5.4583998,2,6.3955402,11.6999998,0.77,86.73644257,2758080.75,260510,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02509B,PSME,43.8969,-122.59044,66.4477005,0.67504,0.317338,-0.357701,556,613,1196,9960,1396.349976,14.6969004,0.0509714,107.9469986,520493.1563,0.8474306,11.0564003,19.5401993,10.9598999,16.4599991,5.4583998,2,6.3955402,11.6999998,0.77,86.73644257,2758080.75,260510,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02510,PSME,43.89676,-122.58978,73.0725021,0.270016,0.283517,0.0135008,544,613,1196,9960,1396.349976,14.8997002,0.0509714,107.9469986,520493.1563,0.847967657,12.4534998,22.0842991,10.9598999,16.4599991,5.4583998,1,6.2116098,11.6999998,0.77,85.554245,2743696.25,260510,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02511A,PSME,43.89677,-122.59026,71.5650024,0.540032,0.486028,-0.0540032,550,613,1196,9960,1396.349976,15.8745003,0.0509714,107.9469986,520493.1563,0.840862456,13.0825005,23.2385998,10.9598999,16.4599991,5.4583998,1,6.2241402,11.6999998,0.77,86.73644257,2755867.5,260210,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02511B,PSME,43.89677,-122.59026,71.5650024,0.540032,0.486028,-0.0540032,550,613,1196,9960,1396.349976,15.8745003,0.0509714,107.9469986,520493.1563,0.840862456,13.0825005,23.2385998,10.9598999,16.4599991,5.4583998,1,6.2241402,11.6999998,0.77,86.73644257,2755867.5,260210,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02512A,PSME,43.89676,-122.58974,76.2637024,0.135008,0.268936,0.133928,538,613,1196,9960,1396.349976,14.5601997,0.0509714,107.9469986,520493.1563,0.856389261,12.0115004,21.2766991,10.9598999,16.4599991,5.4583998,0.5,6.3776002,11.6999998,0.77,85.554245,2745116.25,260510,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02512B,PSME,43.89676,-122.58974,76.2637024,0.135008,0.268936,0.133928,538,613,1196,9960,1396.349976,14.5601997,0.0509714,107.9469986,520493.1563,0.856389261,12.0115004,21.2766991,10.9598999,16.4599991,5.4583998,0.5,6.3776002,11.6999998,0.77,85.554245,2745116.25,260510,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02513A,PSME,43.89683,-122.59018,71.5650024,0.540032,0.486028,-0.0540032,550,613,1196,9960,1396.349976,15.8745003,0.0509714,107.9469986,520493.1563,0.840861851,13.0825005,23.2385998,10.9598999,16.4599991,5.4583998,1,6.2241402,11.6999998,0.77,86.73644257,2753357.25,260510,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02513B,PSME,43.89683,-122.59018,71.5650024,0.540032,0.486028,-0.0540032,550,613,1196,9960,1396.349976,15.8745003,0.0509714,107.9469986,520493.1563,0.840861851,13.0825005,23.2385998,10.9598999,16.4599991,5.4583998,1,6.2241402,11.6999998,0.77,86.73644257,2753357.25,260510,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02514,PSME,43.89657,-122.58974,93.6521988,0.67504,0.409679,-0.26536,545,613,1196,9960,1396.349976,14.7648001,0.0509714,107.9469986,520493.1563,0.885837884,12.2054005,21.6306992,10.9598999,16.4599991,5.4583998,1.25,6.63414,11.6999998,0.77,85.554245,2760369.25,260210,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02515A,PSME,43.89629,-122.59107,78.6901016,0.405024,0.149603,-0.25542,562,613,1196,9960,1396.349976,8.48528,0.0509714,107.9469986,520493.1563,0.890491334,6.6787601,11.7096996,10.9598999,16.4599991,5.4583998,1,6.59268,11.6999998,0.77,86.73644257,2790759.25,260210,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02515B,PSME,43.89629,-122.59107,78.6901016,0.405024,0.149603,-0.25542,562,613,1196,9960,1396.349976,8.48528,0.0509714,107.9469986,520493.1563,0.890491334,6.6787601,11.7096996,10.9598999,16.4599991,5.4583998,1,6.59268,11.6999998,0.77,86.73644257,2790759.25,260210,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02515C,PSME,43.89629,-122.59107,78.6901016,0.405024,0.149603,-0.25542,562,613,1196,9960,1396.349976,8.48528,0.0509714,107.9469986,520493.1563,0.890491334,6.6787601,11.7096996,10.9598999,16.4599991,5.4583998,1,6.59268,11.6999998,0.77,86.73644257,2790759.25,260210,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02516,PSME,43.89665,-122.58986,93.6521988,0.67504,0.409679,-0.26536,545,613,1196,9960,1396.349976,14.7648001,0.0509714,107.9469986,520493.1563,0.885837078,12.2054005,21.6306992,10.9598999,16.4599991,5.4583998,1.25,6.63414,11.6999998,0.77,85.554245,2753214,260510,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02517A,PSME,43.89694,-122.5902,71.5650024,0.540032,0.486028,-0.0540032,550,613,1196,9960,1396.349976,15.8745003,0.0509714,107.9469986,520493.1563,0.840860742,13.0825005,23.2385998,10.9598999,16.4599991,5.4583998,1,6.2241402,11.6999998,0.77,86.73644257,2753700.25,260510,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
25,Win,W02517B,PSME,43.89694,-122.5902,71.5650024,0.540032,0.486028,-0.0540032,550,613,1196,9960,1396.349976,15.8745003,0.0509714,107.9469986,520493.1563,0.840860742,13.0825005,23.2385998,10.9598999,16.4599991,5.4583998,1,6.2241402,11.6999998,0.77,86.73644257,2753700.25,260510,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Winberry Creek,1709000109,Fall Creek,17090001,Middle Fork Willamette
26,Sal,W02601,PSME,43.837034,-122.247744,289.4859924,0.405024,0.539373,0.134349,1422,640,1141,7666,2341.280029,23.5372009,0.479418,232.4210052,684640.875,0.805100873,17.5718994,31.6679001,6.8799,12.0699997,1.6885,0,6.39955,9.6198997,1.21,88.97465515,8863274,180210,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Lower Salmon Creek,1709000104,Salmon Creek,17090001,Middle Fork Willamette
26,Sal,W02602,PSME,43.836794,-122.247757,281.3099976,-1.62009,-0.227186,1.39291,1422,640,1141,7666,2341.280029,28.0890999,0.479418,232.4210052,684640.875,0.795307317,21.7089996,39.8129997,6.8799,12.0699997,1.6885,-3.125,6.4444299,9.6198997,1.21,88.97465515,8908447,180210,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Lower Salmon Creek,1709000104,Salmon Creek,17090001,Middle Fork Willamette
26,Sal,W02603,PSME,43.836723,-122.247881,281.3099976,-1.62009,-0.227186,1.39291,1422,640,1141,8315,2341.280029,28.0890999,0.479418,232.4210052,684640.875,0.795308026,21.7089996,39.8129997,6.8799,12.0699997,1.6885,-3.125,6.4444299,9.6198997,1.21,88.97465515,8846175,180310,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Lower Salmon Creek,1709000104,Salmon Creek,17090001,Middle Fork Willamette
26,Sal,W02604,PSME,43.836612,-122.24785,281.3099976,-1.62009,-0.227186,1.39291,1422,640,1141,8315,2341.280029,28.0890999,0.479418,232.4210052,684640.875,0.795309135,21.7089996,39.8129997,6.8799,12.0699997,1.6885,-3.125,6.4444299,9.6198997,1.21,88.97465515,8918346,180310,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Lower Salmon Creek,1709000104,Salmon Creek,17090001,Middle Fork Willamette
26,Sal,W02605A,PSME,43.836515,-122.247998,275.5280151,-0.945055,0.253045,1.1981,1424,640,1141,8315,2341.280029,30.6594009,0.479418,232.4210052,684640.875,0.80274621,23.2259998,42.9137993,6.8799,12.0699997,1.6885,-3,6.2444901,9.6198997,1.21,87.59790802,8909322,180210,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Lower Salmon Creek,1709000104,Salmon Creek,17090001,Middle Fork Willamette
26,Sal,W02605B,PSME,43.836515,-122.247998,275.5280151,-0.945055,0.253045,1.1981,1424,640,1141,8315,2341.280029,30.6594009,0.479418,232.4210052,684640.875,0.80274621,23.2259998,42.9137993,6.8799,12.0699997,1.6885,-3,6.2444901,9.6198997,1.21,87.59790802,8909322,180210,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Lower Salmon Creek,1709000104,Salmon Creek,17090001,Middle Fork Willamette
26,Sal,W02606,PSME,43.836546,-122.247867,275.5280151,-0.945055,0.253045,1.1981,1424,640,1141,8315,2341.280029,30.6594009,0.479418,232.4210052,684640.875,0.802745901,23.2259998,42.9137993,6.8799,12.0699997,1.6885,-3,6.2444901,9.6198997,1.21,88.97465515,8938604,180210,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Lower Salmon Creek,1709000104,Salmon Creek,17090001,Middle Fork Willamette
26,Sal,W02607,PSME,43.836306,-122.248088,273.9450073,0.405024,0.135693,-0.269331,1418,640,1141,8315,2341.280029,18.1933994,0.479418,232.4210052,684640.875,0.858522158,14.9504995,26.7022991,6.8799,12.0699997,1.6885,0.875,6.56949,9.6198997,1.21,88.70864868,8853461,180210,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Lower Salmon Creek,1709000104,Salmon Creek,17090001,Middle Fork Willamette
26,Sal,W02608A,PSME,43.836962,-122.246619,302.9049988,-0.540032,-0.303768,0.236264,1448,640,1141,7666,2341.280029,7.1414299,0.488724,230.6840057,684640.875,0.882499684,5.31321,9.2999697,6.8799,12.0699997,1.6885,-0.625,9.3956699,9.6198997,1.21,87.71295166,8609410,180310,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Lower Salmon Creek,1709000104,Salmon Creek,17090001,Middle Fork Willamette
26,Sal,W02608B,PSME,43.836962,-122.246619,302.9049988,-0.540032,-0.303768,0.236264,1448,640,1141,7666,2341.280029,7.1414299,0.488724,230.6840057,684640.875,0.882499684,5.31321,9.2999697,6.8799,12.0699997,1.6885,-0.625,9.3956699,9.6198997,1.21,87.71295166,8609410,180310,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Lower Salmon Creek,1709000104,Salmon Creek,17090001,Middle Fork Willamette
26,Sal,W02609A,PSME,43.836928,-122.24654,302.9049988,-0.540032,-0.303768,0.236264,1448,640,1141,7666,2341.280029,7.1414299,0.488724,230.6840057,684640.875,0.882500023,5.31321,9.2999697,6.8799,12.0699997,1.6885,-0.625,9.3956699,9.6198997,1.21,87.71295166,8599812,180310,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Lower Salmon Creek,1709000104,Salmon Creek,17090001,Middle Fork Willamette
26,Sal,W02609B,PSME,43.836928,-122.24654,302.9049988,-0.540032,-0.303768,0.236264,1448,640,1141,7666,2341.280029,7.1414299,0.488724,230.6840057,684640.875,0.882500023,5.31321,9.2999697,6.8799,12.0699997,1.6885,-0.625,9.3956699,9.6198997,1.21,87.71295166,8599812,180310,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Lower Salmon Creek,1709000104,Salmon Creek,17090001,Middle Fork Willamette
26,Sal,W02610A,PSME,43.83611,-122.24789,271.2730103,-1.62009,-0.143414,1.47668,1424,640,1141,8315,2341.280029,29.8663998,0.479418,232.4210052,684640.875,0.821646374,22.4633999,41.3465996,6.8799,12.0699997,1.6885,-3.75,6.5583601,9.6198997,1.21,88.70864868,8980406,180210,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Lower Salmon Creek,1709000104,Salmon Creek,17090001,Middle Fork Willamette
26,Sal,W02610B,PSME,43.83611,-122.24789,271.2730103,-1.62009,-0.143414,1.47668,1424,640,1141,8315,2341.280029,29.8663998,0.479418,232.4210052,684640.875,0.821646374,22.4633999,41.3465996,6.8799,12.0699997,1.6885,-3.75,6.5583601,9.6198997,1.21,88.70864868,8980406,180210,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Lower Salmon Creek,1709000104,Salmon Creek,17090001,Middle Fork Willamette
26,Sal,W02611A,PSME,43.83596,-122.24782,270,-0.945055,-0.0212372,0.923818,1425,640,1141,8315,2341.280029,28.0179005,0.479418,232.4210052,684640.875,0.83120603,21.5536003,39.4991989,6.8799,12.0699997,1.6885,-2.625,6.7457299,9.6198997,1.21,90.45986176,8951293,180210,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Lower Salmon Creek,1709000104,Salmon Creek,17090001,Middle Fork Willamette
26,Sal,W02611B,PSME,43.83596,-122.24782,270,-0.945055,-0.0212372,0.923818,1425,640,1141,8315,2341.280029,28.0179005,0.479418,232.4210052,684640.875,0.83120603,21.5536003,39.4991989,6.8799,12.0699997,1.6885,-2.625,6.7457299,9.6198997,1.21,90.45986176,8951293,180210,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Lower Salmon Creek,1709000104,Salmon Creek,17090001,Middle Fork Willamette
26,Sal,W02612A,PSME,43.83593,-122.248,270,0.270016,0.126047,-0.143969,1418,640,1141,8315,2341.280029,18.4932003,0.479418,232.4210052,684640.875,0.864821801,15.4069004,27.5576,6.8799,12.0699997,1.6885,0.5,6.6737199,9.6198997,1.21,88.70864868,8895962,180210,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Lower Salmon Creek,1709000104,Salmon Creek,17090001,Middle Fork Willamette
26,Sal,W02612B,PSME,43.83593,-122.248,270,0.270016,0.126047,-0.143969,1418,640,1141,8315,2341.280029,18.4932003,0.479418,232.4210052,684640.875,0.864821801,15.4069004,27.5576,6.8799,12.0699997,1.6885,0.5,6.6737199,9.6198997,1.21,88.70864868,8895962,180210,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Lower Salmon Creek,1709000104,Salmon Creek,17090001,Middle Fork Willamette
26,Sal,W02613,PSME,43.83633,-122.24785,275.5280151,-0.945055,0.253045,1.1981,1424,640,1141,8315,2341.280029,30.6594009,0.479418,232.4210052,684640.875,0.80274805,23.2259998,42.9137993,6.8799,12.0699997,1.6885,-3,6.2444901,9.6198997,1.21,90.45986176,9050193,180210,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Lower Salmon Creek,1709000104,Salmon Creek,17090001,Middle Fork Willamette
26,Sal,W02614,PSME,43.8359,-122.24801,270,0.270016,0.126047,-0.143969,1418,640,1141,8315,2341.280029,18.4932003,0.479418,232.4210052,684640.875,0.864822103,15.4069004,27.5576,6.8799,12.0699997,1.6885,0.5,6.6737199,9.6198997,1.21,88.70864868,8898455,180210,Willamette National Forest,Middle Fork Ranger District,1.71e+11,Lower Salmon Creek,1709000104,Salmon Creek,17090001,Middle Fork Willamette
